nuts3_code,lau_code,lau_name,pop,area
ITH34,26014,Cavaso del Tomba,2842,18973000
ITH34,26015,Cessalto,3829,28177300
ITH34,26016,Chiarano,3564,19923500
ITH34,26017,Cimadolmo,3339,17895700
ITH34,26018,Cison di Valmarino,2600,28812000
ITH34,26019,Codognè,5278,21750700
ITH34,26020,Colle Umberto,5065,13579700
ITH34,26021,Conegliano,34681,36398300
ITH34,26022,Cordignano,6883,26248300
ITH34,26023,Cornuda,6225,12510100
ITH34,26025,Crocetta del Montello,6069,26568300
ITH34,26026,Farra di Soligo,8510,28339900
ITH34,26027,Follina,3583,24081400
ITH34,26028,Fontanelle,5653,35352900
ITH34,26029,Fonte,5953,14596700
ITH34,26030,Fregona,2816,42722900
ITH34,26031,Gaiarine,5883,28777800
ITH34,26032,Giavera del Montello,5163,20187700
ITH34,26033,Godega di Sant'Urbano,5947,24342000
ITH34,26034,Gorgo al Monticano,4065,27088300
ITH34,26035,Istrana,9129,26477600
ITH34,26036,Loria,9172,23250500
ITH34,26037,Mansuè,4883,27094700
ITH34,26038,Mareno di Piave,9575,27770600
ITH34,26039,Maser,5110,25853900
ITH34,26040,Maserada sul Piave,9197,28769600
ITH34,26041,Meduna di Livenza,2902,15378800
ITH34,26042,Miane,3117,30883600
ITH34,26043,Mogliano Veneto,27575,46256200
ITH34,26044,Monastier di Treviso,4436,25261300
ITH34,26045,Monfumo,1315,11454800
ITH34,26046,Montebelluna,31378,49006300
ITH34,26047,Morgano,4431,11761000
ITH34,26048,Moriago della Battaglia,2775,13757300
ITH34,26049,Motta di Livenza,10695,37777500
ITH34,26050,Nervesa della Battaglia,6532,34972700
ITH34,26051,Oderzo,20166,42353200
ITH34,26052,Ormelle,4417,18826900
ITH34,26053,Orsago,3847,10706600
ITH34,26055,Paese,21694,38089000
ITH34,26056,Pederobba,7289,27316500
ITH34,26057,Pieve di Soligo,11803,19022800
ITH34,26058,Ponte di Piave,8279,32435700
ITH34,26059,Ponzano Veneto,12980,22270400
ITH34,26060,Portobuffolè,737,5080700
ITH34,26061,Possagno,2182,12110200
ITH34,26062,Povegliano,5085,12914600
ITH34,26063,Preganziol,17013,23108400
ITH34,26064,Quinto di Treviso,9902,19040300
ITH34,26065,Refrontolo,1720,13034900
ITH34,26066,Resana,9262,24891100
ITH34,26067,Revine Lago,2096,18792700
ITH34,26068,Riese Pio X,10868,30643700
ITH34,26069,Roncade,14666,61776200
ITH34,26070,Salgareda,6599,27551000
ITH34,26071,San Biagio di Callalta,12756,48504400
ITH34,26072,San Fior,6887,17816800
ITH34,26073,San Pietro di Feletto,5136,19252500
ITH34,26074,San Polo di Piave,4870,20982500
ITH34,26075,Santa Lucia di Piave,9025,19809800
ITH34,26076,San Vendemiano,9887,18496300
ITH34,26077,San Zenone degli Ezzelini,7260,19966100
ITH34,26078,Sarmede,2982,18013300
ITH34,26079,Segusino,1841,18227400
ITH34,26080,Sernaglia della Battaglia,6149,20151200
ITH34,26081,Silea,10074,18953100
ITH34,26082,Spresiano,12173,25724700
ITH34,26083,Susegana,11665,44098000
ITH34,26084,Tarzo,4246,23905900
ITH34,26085,Trevignano,10713,26494600
ITH34,26086,Treviso,84930,55578100
ITH34,26087,Valdobbiadene,10161,62894200
ITH34,26088,Vazzola,6832,26159100
ITH34,26089,Vedelago,16482,61848900
ITH34,26090,Vidor,3651,13425900
ITH34,26091,Villorba,17538,30533700
ITH34,26092,Vittorio Veneto,27354,82802300
ITH34,26093,Volpago del Montello,10160,44822200
ITH34,26094,Zenson di Piave,1695,9496100
ITH34,26095,Zero Branco,11436,26063700
ITH34,26096,Pieve del Grappa,6516,37338500
ITH35,27001,Annone Veneto,3790,25933900
ITH35,27002,Campagna Lupia,7171,87591000
ITH35,27003,Campolongo Maggiore,10717,23614600
ITH35,27004,Camponogara,13158,21299000
ITH35,27005,Caorle,11383,153834000
ITH35,27006,Cavarzere,13139,140437500
ITH35,27007,Ceggia,6103,22103900
ITH35,27008,Chioggia,48130,187911300
ITH35,27009,Cinto Caomaggiore,3161,21319600
ITH35,27010,Cona,2884,65111200
ITH35,27011,Concordia Sagittaria,10252,66834900
ITH35,27012,Dolo,15046,24284000
ITH35,27013,Eraclea,12144,95453500
ITH35,27014,Fiesso d'Artico,8406,6310400
ITH35,27015,Fossalta di Piave,4166,9640200
ITH35,27016,Fossalta di Portogruaro,5833,31104100
ITH35,27017,Fossò,7023,10182300
ITH35,27018,Gruaro,2776,17488100
ITH35,27019,Jesolo,26145,96396700
ITH35,27020,Marcon,17433,25547200
ITH35,27021,Martellago,21401,20170600
ITH35,27022,Meolo,6257,26612000
ITH35,27023,Mira,37974,99134400
ITH35,27024,Mirano,27285,45630300
ITH35,27025,Musile di Piave,11296,44868400
ITH35,27026,Noale,16153,24689800
ITH35,27027,Noventa di Piave,6990,17996100
ITH35,27028,Pianiga,12285,20067400
ITH35,27029,Portogruaro,24465,102310900
ITH35,27030,Pramaggiore,4673,24215100
ITH35,27031,Quarto d'Altino,8003,28328600
ITH35,27032,Salzano,12892,17183600
ITH35,27033,San Donà di Piave,42131,78876900
ITH35,27034,San Michele al Tagliamento,11750,114409200
ITH35,27035,Santa Maria di Sala,17604,28051000
ITH35,27036,San Stino di Livenza,12805,67966600
ITH35,27037,Scorzè,19002,33287200
ITH35,27038,Spinea,27446,14958800
ITH35,27039,Stra,7589,8815400
ITH35,27040,Teglio Veneto,2250,11442700
ITH35,27041,Torre di Mosto,4804,37998100
ITH35,27042,Venezia,255609,415892700
ITH35,27043,Vigonovo,9973,12865700
ITH35,27044,Cavallino-Treporti,13445,44713800
ITH36,28001,Abano Terme,19868,21408100
ITH36,28002,Agna,3210,18804100
ITH36,28003,Albignasego,25931,21155300
ITH36,28004,Anguillara Veneta,4212,21665000
ITH36,28005,Arquà Petrarca,1823,12515800
ITH36,28006,Arre,2123,12343900
ITH36,28007,Arzergrande,4824,13642800
ITH36,28008,Bagnoli di Sopra,3361,34977000
ITH36,28009,Baone,3103,24419500
ITH36,28010,Barbona,618,8586500
ITH36,28011,Battaglia Terme,3830,6229100
ITH36,28012,Boara Pisani,2409,16661400
ITH36,28013,Borgoricco,8884,20393800
ITH36,28014,Bovolenta,3476,22779800
ITH36,28015,Brugine,7115,19547000
ITH36,28016,Cadoneghe,16042,12924900
ITH36,28017,Campodarsego,14764,25718200
ITH36,28018,Campodoro,2588,11224100
ITH36,28019,Camposampiero,11819,21124500
ITH36,28020,Campo San Martino,5628,13159900
ITH36,28021,Candiana,2257,22268000
ITH36,28022,Carceri,1509,9808100
ITH36,28023,Carmignano di Brenta,7448,14681500
ITH36,28026,Cartura,4570,16278500
ITH36,28027,Casale di Scodosia,4704,21315200
ITH36,28028,Casalserugo,5374,15504300
ITH36,28029,Castelbaldo,1444,15174500
ITH36,28030,Cervarese Santa Croce,5679,17704900
ITH36,28031,Cinto Euganeo,1961,19756900
ITH36,28032,Cittadella,20018,36678300
ITH36,28033,Codevigo,6400,70018100
ITH36,28034,Conselve,9958,24286100
ITH36,28035,Correzzola,5088,42325700
ITH36,28036,Curtarolo,7137,14729000
ITH36,28037,Este,16007,32807400
ITH36,28038,Fontaniva,7943,20611100
ITH36,28039,Galliera Veneta,7080,8954200
ITH36,28040,Galzignano Terme,4349,18200700
ITH36,28041,Gazzo,4267,22709600
ITH36,28042,Grantorto,4519,14102900
ITH36,28043,Granze,1976,11473400
ITH36,28044,Legnaro,9229,14913800
ITH36,28045,Limena,7870,15155300
ITH36,28046,Loreggia,7603,19115900
ITH36,28047,Lozzo Atestino,3000,24073100
ITH36,28048,Maserà di Padova,9201,17582100
ITH36,28049,Masi,1737,13764900
ITH36,28050,Massanzago,6067,13222800
ITH36,28052,Megliadino San Vitale,1817,15247600
ITH36,28053,Merlara,2531,21345600
ITH36,28054,Mestrino,11421,19218000
ITH36,28055,Monselice,17363,50570800
ITH36,28056,Montagnana,8879,45027900
ITH36,28057,Montegrotto Terme,11423,15370000
ITH36,28058,Noventa Padovana,11502,7078100
ITH36,28059,Ospedaletto Euganeo,5590,21478200
ITH36,28060,Padova,208306,93025700
ITH36,28061,Pernumia,3775,13179700
ITH36,28062,Piacenza d'Adige,1241,18488900
ITH36,28063,Piazzola sul Brenta,11044,40932800
ITH36,28064,Piombino Dese,9433,29624700
ITH36,28065,Piove di Sacco,19885,35734200
ITH36,28066,Polverara,3386,9843900
ITH36,28067,Ponso,2380,10848900
ITH36,28068,Pontelongo,3686,10886200
ITH36,28069,Ponte San Nicolò,13463,13521000
ITH36,28070,Pozzonovo,3512,24476100
ITH36,28071,Rovolon,4879,27686200
ITH36,28072,Rubano,16593,14512400
ITH36,28073,Saccolongo,4914,13799200
ITH36,28075,San Giorgio delle Pertiche,10113,18858200
ITH36,28076,San Giorgio in Bosco,6369,28350200
ITH36,28077,San Martino di Lupari,13094,24122200
ITH36,28078,San Pietro in Gu,4338,17900300
ITH36,28079,San Pietro Viminario,3048,13306400
ITH36,28080,Santa Giustina in Colle,7138,17967500
ITH36,28082,Sant'Angelo di Piove di Sacco,7257,13964800
ITH36,28083,Sant'Elena,2550,8916400
ITH36,28084,Sant'Urbano,1931,31918600
ITH36,28085,Saonara,10447,13544300
ITH36,28086,Selvazzano Dentro,22961,19516800
ITH36,28087,Solesino,6825,10142900
ITH36,28088,Stanghella,4093,19810600
ITH36,28089,Teolo,8975,31200600
ITH36,28090,Terrassa Padovana,2700,14812500
ITH36,28091,Tombolo,8300,11020200
ITH36,28092,Torreglia,6166,18854300
ITH36,28093,Trebaseleghe,12883,30656100
ITH36,28094,Tribano,4276,19226300
ITH36,28095,Urbana,2070,17022000
ITH36,28096,Veggiano,4744,16412100
ITH36,28097,Vescovana,1755,22247300
ITH36,28098,Vighizzolo d'Este,908,17082500
ITH36,28099,Vigodarzere,13060,19916000
ITH36,28100,Vigonza,22940,33322900
ITH36,28101,Villa del Conte,5468,17348400
ITH36,28102,Villa Estense,2125,16006300
ITH36,28103,Villafranca Padovana,10534,23954900
ITH36,28104,Villanova di Camposampiero,6185,12226200
ITH36,28105,Vo',3277,20366300
ITH36,28106,Due Carrare,8943,26564400
ITH36,28107,Borgo Veneto,7001,39170500
ITH37,29001,Adria,18861,113388300
ITH37,29002,Ariano nel Polesine,4147,81457700
ITH37,29003,Arquà Polesine,2640,19927800
ITH37,29004,Badia Polesine,9995,44534100
ITH37,29005,Bagnolo di Po,1200,21358000
ITH37,29006,Bergantino,2463,17967500
ITH37,29007,Bosaro,1447,6122700
ITH37,29008,Calto,681,10847500
ITH37,29009,Canaro,2624,32647300
ITH37,29010,Canda,869,14374300
ITH37,29011,Castelguglielmo,1502,22129100
ITH37,29012,Castelmassa,3972,11840400
ITH37,29013,Castelnovo Bariano,2628,37913300
ITH37,29014,Ceneselli,1571,28617600
ITH37,29015,Ceregnano,3467,30169900
ITH37,29017,Corbola,2215,18547000
ITH37,29018,Costa di Rovigo,2457,16065100
ITH37,29019,Crespino,1747,31855000
ITH37,29021,Ficarolo,2177,18073800
ITH37,29022,Fiesso Umbertiano,3885,27539600
ITH37,29023,Frassinelle Polesine,1376,21976700
ITH37,29024,Fratta Polesine,2527,20967700
ITH37,29025,Gaiba,990,11989600
ITH37,29026,Gavello,1469,24370100
ITH37,29027,Giacciano con Baruchella,2055,18420300
ITH37,29028,Guarda Veneta,1104,17205200
ITH37,29029,Lendinara,11484,55060100
ITH37,29030,Loreo,3299,39843600
ITH37,29031,Lusia,3365,17676400
ITH37,29032,Melara,1709,17580900
ITH37,29033,Occhiobello,11949,32326100
ITH37,29034,Papozze,1413,21486900
ITH37,29035,Pettorazza Grimani,1516,21454400
ITH37,29036,Pincara,1100,17506100
ITH37,29037,Polesella,3725,16411600
ITH37,29038,Pontecchio Polesine,2197,11531300
ITH37,29039,Porto Tolle,9284,257064600
ITH37,29040,Rosolina,6257,74693000
ITH37,29041,Rovigo,49844,108803900
ITH37,29042,Salara,1084,14155800
ITH37,29043,San Bellino,1060,15825700
ITH37,29044,San Martino di Venezze,3785,31045600
ITH37,29045,Stienta,3172,24022100
ITH37,29046,Taglio di Po,7999,78678500
ITH37,29047,Trecenta,2583,35077800
ITH37,29048,Villadose,4868,32074000
ITH37,29049,Villamarzana,1138,14151300
ITH37,29050,Villanova del Ghebbo,1961,11725800
ITH37,29051,Villanova Marchesana,852,18049700
ITH37,29052,Porto Viro,13939,133307500
ITH41,93001,Andreis,268,26950200
ITH41,93002,Arba,1302,15311200
ITH41,93004,Aviano,8681,113348300
ITH41,93005,Azzano Decimo,15557,51337800
ITH41,93006,Barcis,237,103410700
ITH41,93007,Brugnera,9228,29119300
ITH41,93008,Budoia,2519,37358200
ITH41,93009,Caneva,6330,41794600
ITH41,93010,Casarsa della Delizia,8221,20466000
ITH41,93011,Castelnovo del Friuli,822,22481200
ITH41,93012,Cavasso Nuovo,1484,10596200
ITH41,93013,Chions,5133,33446100
ITH41,93014,Cimolais,350,100851100
ITH41,93015,Claut,883,165901300
ITH41,93016,Clauzetto,389,28307800
ITH41,93017,Cordenons,17726,56339300
ITH41,93018,Cordovado,2701,12018200
ITH41,93019,Erto e Casso,370,52419200
ITH41,93020,Fanna,1495,10262900
ITH41,93021,Fiume Veneto,11679,35755500
ITH41,93022,Fontanafredda,12620,46401800
ITH41,93024,Frisanco,568,60987000
ITH41,93025,Maniago,11586,69459600
ITH41,93026,Meduno,1534,31590600
ITH41,93027,Montereale Valcellina,4268,67880200
ITH41,93028,Morsano al Tagliamento,2705,32533100
ITH41,93029,Pasiano di Pordenone,7650,45594500
ITH41,93030,Pinzano al Tagliamento,1497,21950800
ITH41,93031,Polcenigo,3099,49688700
ITH41,93032,Porcia,14999,29533300
ITH41,93033,Pordenone,51568,38211400
ITH41,93034,Prata di Pordenone,8396,22960200
ITH41,93035,Pravisdomini,3402,16209100
ITH41,93036,Roveredo in Piano,5925,15856500
ITH41,93037,Sacile,19842,32740700
ITH41,93038,San Giorgio della Richinvelda,4472,48152500
ITH41,93039,San Martino al Tagliamento,1404,17979000
ITH41,93040,San Quirino,4164,51758600
ITH41,93041,San Vito al Tagliamento,15157,60880900
ITH41,93042,Sequals,2187,27704500
ITH41,93043,Sesto al Reghena,6348,40672900
ITH41,93044,Spilimbergo,11961,71875600
ITH41,93045,Tramonti di Sopra,284,125143300
ITH41,93046,Tramonti di Sotto,343,85547100
ITH41,93047,Travesio,1789,28379000
ITH41,93049,Vito d'Asio,703,53714400
ITH41,93050,Vivaro,1287,37676800
ITH41,93051,Zoppola,8352,45534900
ITH41,93052,Vajont,1669,1585900
ITH41,93053,Valvasone Arzene,3904,29675000
ITH42,30001,Aiello del Friuli,2181,13347300
ITH42,30002,Amaro,847,33261100
ITH42,30003,Ampezzo,942,73627500
ITH42,30004,Aquileia,3199,37438200
ITH42,30005,Arta Terme,2045,42769800
ITH42,30006,Artegna,2805,11220900
ITH42,30007,Attimis,1704,33237200
ITH42,30008,Bagnaria Arsa,3480,19233000
ITH42,30009,Basiliano,5250,43027900
ITH42,30010,Bertiolo,2370,26051600
ITH42,30011,Bicinicco,1804,16008500
ITH42,30012,Bordano,711,14904300
ITH42,30013,Buja,6404,25505600
ITH42,30014,Buttrio,3890,17776800
ITH42,30015,Camino al Tagliamento,1583,22317900
ITH42,30016,Campoformido,7761,21932500
ITH42,30018,Carlino,2758,30226100
ITH42,30019,Cassacco,2874,11678500
ITH42,30020,Castions di Strada,3708,32832800
ITH42,30021,Cavazzo Carnico,958,39434500
ITH42,30022,Cercivento,652,15781900
ITH42,30023,Cervignano del Friuli,13523,29166800
ITH42,30024,Chiopris-Viscone,667,9213000
ITH42,30025,Chiusaforte,614,100197700
ITH42,30026,Cividale del Friuli,10991,50645800
ITH42,30027,Codroipo,16069,75201000
ITH42,30028,Colloredo di Monte Albano,2210,21750500
ITH42,30029,Comeglians,453,19414000
ITH42,30030,Corno di Rosazzo,3140,12621500
ITH42,30031,Coseano,2091,23778700
ITH42,30032,Dignano,2299,27603700
ITH42,30033,Dogna,156,70368300
ITH42,30034,Drenchia,100,12008300
ITH42,30035,Enemonzo,1300,23760200
ITH42,30036,Faedis,2823,46780500
ITH42,30037,Fagagna,6068,37186400
ITH42,30039,Flaibano,1092,17341500
ITH42,30040,Forni Avoltri,534,80748500
ITH42,30041,Forni di Sopra,908,81655700
ITH42,30042,Forni di Sotto,551,93594300
ITH42,30043,Gemona del Friuli,10734,56057300
ITH42,30044,Gonars,4622,19816900
ITH42,30045,Grimacco,307,16105800
ITH42,30046,Latisana,13279,37796300
ITH42,30047,Lauco,680,34757800
ITH42,30048,Lestizza,3682,34338300
ITH42,30049,Lignano Sabbiadoro,6765,15706400
ITH42,30051,Lusevera,601,53046700
ITH42,30052,Magnano in Riviera,2307,8340400
ITH42,30053,Majano,5846,28275200
ITH42,30054,Malborghetto Valbruna,912,124211000
ITH42,30055,Manzano,6199,31042500
ITH42,30056,Marano Lagunare,1737,85803300
ITH42,30057,Martignacco,6896,26677000
ITH42,30058,Mereto di Tomba,2546,27286900
ITH42,30059,Moggio Udinese,1648,142434100
ITH42,30060,Moimacco,1634,11765800
ITH42,30061,Montenars,496,20591500
ITH42,30062,Mortegliano,4802,30052800
ITH42,30063,Moruzzo,2459,17776000
ITH42,30064,Muzzana del Turgnano,2397,24290900
ITH42,30065,Nimis,2596,33894800
ITH42,30066,Osoppo,2829,22404000
ITH42,30067,Ovaro,1804,57903900
ITH42,30068,Pagnacco,5136,14933100
ITH42,30069,Palazzolo dello Stella,2869,34550000
ITH42,30070,Palmanova,5312,13277400
ITH42,30071,Paluzza,2028,69748700
ITH42,30072,Pasian di Prato,9302,15414000
ITH42,30073,Paularo,2411,84242300
ITH42,30074,Pavia di Udine,5531,34336000
ITH42,30075,Pocenia,2411,23983100
ITH42,30076,Pontebba,1347,99662500
ITH42,30077,Porpetto,2499,18054100
ITH42,30078,Povoletto,5413,38413100
ITH42,30079,Pozzuolo del Friuli,6912,34369700
ITH42,30080,Pradamano,3565,15908600
ITH42,30081,Prato Carnico,874,81720700
ITH42,30082,Precenicco,1437,27230200
ITH42,30083,Premariacco,4029,39885000
ITH42,30084,Preone,263,22472800
ITH42,30085,Prepotto,733,33234500
ITH42,30086,Pulfero,849,48676000
ITH42,30087,Ragogna,2819,22027100
ITH42,30088,Ravascletto,497,26479600
ITH42,30089,Raveo,448,12597300
ITH42,30090,Reana del Rojale,4819,20332000
ITH42,30091,Remanzacco,6147,30987200
ITH42,30092,Resia,936,119312100
ITH42,30093,Resiutta,275,20361100
ITH42,30094,Rigolato,385,30770300
ITH42,30095,Rive d'Arcano,2372,22565800
ITH42,30097,Ronchis,1981,18396800
ITH42,30098,Ruda,2836,19463600
ITH42,30099,San Daniele del Friuli,7989,34779500
ITH42,30100,San Giorgio di Nogaro,7375,25937300
ITH42,30101,San Giovanni al Natisone,6030,24060100
ITH42,30102,San Leonardo,1050,26913800
ITH42,30103,San Pietro al Natisone,2106,23968500
ITH42,30104,Santa Maria la Longa,2312,19603100
ITH42,30105,San Vito al Torre,1220,11922400
ITH42,30106,San Vito di Fagagna,1703,8570500
ITH42,30107,Sauris,394,41491100
ITH42,30108,Savogna,351,22164900
ITH42,30109,Sedegliano,3713,50422000
ITH42,30110,Socchieve,865,66114500
ITH42,30111,Stregna,316,19691300
ITH42,30112,Sutrio,1240,20745600
ITH42,30113,Taipana,551,65441400
ITH42,30114,Talmassons,3895,43049700
ITH42,30116,Tarcento,8877,35419300
ITH42,30117,Tarvisio,4113,208355900
ITH42,30118,Tavagnacco,14818,15344100
ITH42,30120,Terzo d'Aquileia,2777,28359800
ITH42,30121,Tolmezzo,10051,64622600
ITH42,30122,Torreano,2064,34990400
ITH42,30123,Torviscosa,2686,48622100
ITH42,30124,Trasaghis,2135,77849200
ITH42,30126,Treppo Grande,1690,11322100
ITH42,30127,Tricesimo,7561,17683000
ITH42,30128,Trivignano Udinese,1600,18459900
ITH42,30129,Udine,99736,57192400
ITH42,30130,Varmo,2675,34918300
ITH42,30131,Venzone,1941,54550900
ITH42,30132,Verzegnis,840,39330600
ITH42,30133,Villa Santina,2188,12994700
ITH42,30135,Visco,814,3538600
ITH42,30136,Zuglio,561,18211300
ITH42,30137,Forgaria nel Friuli,1722,28939100
ITH42,30138,Campolongo Tapogliano,1145,11019300
ITH42,30188,Rivignano Teor,6193,47753600
ITH42,30189,Sappada,1317,62062800
ITH42,30190,Fiumicello Villa Vicentina,6366,28798900
ITH42,30191,Treppo Ligosullo,707,35583900
ITH43,31001,Capriva del Friuli,1627,6320000
ITH43,31002,Cormons,7100,35085000
ITH43,31003,Doberdò del Lago-Doberdob,1352,27052600
ITH43,31004,Dolegna del Collio,323,12876500
ITH43,31005,Farra d'Isonzo,1655,10251000
ITH43,31006,Fogliano Redipuglia,2946,7924100
ITH43,31007,Gorizia,33479,41262600
ITH43,31008,Gradisca d'Isonzo,6346,11220000
ITH43,31009,Grado,7971,119515600
ITH43,31010,Mariano del Friuli,1473,8591500
ITH43,31011,Medea,964,7359300
ITH43,31012,Monfalcone,28093,20644600
ITH43,31013,Moraro,695,3565400
ITH43,31014,Mossa,1529,6205100
ITH43,31015,Romans d'Isonzo,3663,15498300
ITH43,31016,Ronchi dei Legionari,11755,17108400
ITH43,31017,Sagrado,2140,13939500
ITH43,31018,San Canzian d'Isonzo,6080,33890300
ITH43,31019,San Floriano del Collio-Števerjan,746,10631100
ITH43,31020,San Lorenzo Isontino,1512,4401300
ITH43,31021,San Pier d'Isonzo,1994,9028000
ITH43,31022,Savogna d'Isonzo-Sovodnje ob So?i,1655,16981500
ITH43,31023,Staranzano,7278,18816300
ITH43,31024,Turriaco,2805,5174900
ITH43,31025,Villesse,1628,12053500
ITH44,32001,Duino Aurisina-Devin Nabrežina,8238,45313500
ITH44,32002,Monrupino-Repentabor,858,12610300
ITH44,32003,Muggia,12899,13851800
ITH44,32004,San Dorligo della Valle-Dolina,5711,24221800
ITH44,32005,Sgonico-Zgonik,1991,31402400
ITH44,32006,Trieste,199773,85103900
ITH51,33001,Agazzano,1978,36145000
ITH51,33002,Alseno,4640,55269500
ITH51,33003,Besenzone,943,23947100
ITH51,33004,Bettola,2630,122370500
ITH51,33005,Bobbio,3538,106521400
ITH51,33006,Borgonovo Val Tidone,8003,51216700
ITH51,33007,Cadeo,5892,38479200
ITH51,33008,Calendasco,2412,36935700
ITH51,33010,Caorso,4733,40980600
ITH51,33011,Carpaneto Piacentino,7545,63076300
ITH51,33012,Castell'Arquato,4583,52748500
ITH51,33013,Castel San Giovanni,13709,44039700
ITH51,33014,Castelvetro Piacentino,5251,35051800
ITH51,33015,Cerignale,119,30818000
ITH51,33016,Coli,857,71689600
ITH51,33017,Corte Brugnatella,554,46308900
ITH51,33018,Cortemaggiore,4599,36471800
ITH51,33019,Farini,1089,112354800
ITH51,33020,Ferriere,1150,178494900
ITH51,33021,Fiorenzuola d'Arda,14779,59769000
ITH51,33022,Gazzola,2127,44476800
ITH51,33023,Gossolengo,5685,31099400
ITH51,33024,Gragnano Trebbiense,4501,34612000
ITH51,33025,Gropparello,2170,56330000
ITH51,33026,Lugagnano Val d'Arda,3871,54397400
ITH51,33027,Monticelli d'Ongina,5118,46329800
ITH51,33028,Morfasso,927,83933600
ITH51,33030,Ottone,472,98949400
ITH51,33032,Piacenza,103294,118228100
ITH51,33033,Pianello Val Tidone,2169,36284900
ITH51,33034,Piozzano,592,43606800
ITH51,33035,Podenzano,9041,44335400
ITH51,33036,Ponte dell'Olio,4617,43914800
ITH51,33037,Pontenure,6505,33848100
ITH51,33038,Rivergaro,6991,43829100
ITH51,33039,Rottofreno,12172,35164600
ITH51,33040,San Giorgio Piacentino,5612,49194000
ITH51,33041,San Pietro in Cerro,807,27345600
ITH51,33042,Sarmato,2906,27258500
ITH51,33043,Travo,2128,81012100
ITH51,33044,Vernasca,2015,72565800
ITH51,33045,Vigolzone,4209,42036600
ITH51,33046,Villanova sull'Arda,1675,36564700
ITH51,33047,Zerba,69,24127000
ITH51,33048,Ziano Piacentino,2446,32775500
ITH51,33049,Alta Val Tidone,2952,100855600
ITH52,34001,Albareto,2107,104103300
ITH52,34002,Bardi,2077,189894000
ITH52,34003,Bedonia,3214,169555600
ITH52,34004,Berceto,2015,131704600
ITH52,34005,Bore,683,43004300
ITH52,34006,Borgo Val di Taro,6783,151487900
ITH52,34007,Busseto,6852,76591100
ITH52,34008,Calestano,2060,57354200
ITH52,34009,Collecchio,14591,58831000
ITH52,34010,Colorno,9037,48406100
ITH52,34011,Compiano,1079,37532000
ITH52,34012,Corniglio,1776,165697500
ITH52,34013,Felino,9171,38345800
ITH52,34014,Fidenza,26893,95116600
ITH52,34015,Fontanellato,7009,53975400
ITH52,34016,Fontevivo,5543,26004500
ITH52,34017,Fornovo di Taro,5899,57522400
ITH52,34018,Langhirano,10597,70842400
ITH52,34019,Lesignano de' Bagni,5048,47485000
ITH52,34020,Medesano,10829,88768200
ITH52,34022,Monchio delle Corti,841,69041600
ITH52,34023,Montechiarugolo,11098,48201500
ITH52,34024,Neviano degli Arduini,3492,105956300
ITH52,34025,Noceto,13076,79172800
ITH52,34026,Palanzano,1070,69801600
ITH52,34027,Parma,200218,260597900
ITH52,34028,Pellegrino Parmense,966,82078600
ITH52,34030,Roccabianca,2867,40459000
ITH52,34031,Sala Baganza,5731,30754900
ITH52,34032,Salsomaggiore Terme,19517,81498900
ITH52,34033,San Secondo Parmense,5766,37709400
ITH52,34035,Solignano,1724,73135200
ITH52,34036,Soragna,4791,45386300
ITH52,34038,Terenzo,1174,72696100
ITH52,34039,Tizzano Val Parma,2129,78386400
ITH52,34040,Tornolo,895,67477900
ITH52,34041,Torrile,7670,37147000
ITH52,34042,Traversetolo,9601,54860200
ITH52,34044,Valmozzola,511,67641400
ITH52,34045,Varano de' Melegari,2627,64921400
ITH52,34046,Varsi,1164,80064400
ITH52,34049,Sissa Trecasali,7723,72714400
ITH52,34050,Polesine Zibello,3130,48503700
ITH52,34051,Sorbolo Mezzani,12560,66971300
ITH53,35001,Albinea,8773,43888300
ITH53,35002,Bagnolo in Piano,9637,26939200
ITH53,35003,Baiso,3212,75553000
ITH53,35004,Bibbiano,10104,28162200
ITH53,35005,Boretto,5216,18094300
ITH53,35006,Brescello,5682,24037600
ITH53,35008,Cadelbosco di Sopra,10698,43595700
ITH53,35009,Campagnola Emilia,5571,24392900
ITH53,35010,Campegine,5310,22623400
ITH53,35011,Carpineti,3908,89567000
ITH53,35012,Casalgrande,18924,37706800
ITH53,35013,Casina,4492,63803700
ITH53,35014,Castellarano,15316,58058000
ITH53,35015,Castelnovo di Sotto,8406,35014300
ITH53,35016,Castelnovo ne' Monti,10384,96680200
ITH53,35017,Cavriago,9806,16994500
ITH53,35018,Canossa,3690,53082300
ITH53,35020,Correggio,25033,77509300
ITH53,35021,Fabbrico,6641,23633200
ITH53,35022,Gattatico,5706,42144700
ITH53,35023,Gualtieri,6286,35643800
ITH53,35024,Guastalla,14782,52920600
ITH53,35026,Luzzara,8577,38524500
ITH53,35027,Montecchio Emilia,10452,24386800
ITH53,35028,Novellara,13333,58106400
ITH53,35029,Poviglio,7028,43550700
ITH53,35030,Quattro Castella,13159,46305600
ITH53,35032,Reggiolo,9051,42662300
ITH53,35033,Reggio nell'Emilia,169803,230680500
ITH53,35034,Rio Saliceto,5980,22561800
ITH53,35035,Rolo,4017,14170300
ITH53,35036,Rubiera,14844,25194100
ITH53,35037,San Martino in Rio,8163,22717600
ITH53,35038,San Polo d'Enza,6211,32293200
ITH53,35039,Sant'Ilario d'Enza,11100,20233100
ITH53,35040,Scandiano,25765,50047800
ITH53,35041,Toano,4183,67253800
ITH53,35042,Vetto,1808,53372800
ITH53,35043,Vezzano sul Crostolo,4345,37817800
